ACARA SML ID,AGE ID,Notes,School Name,Contact Name,Position,Contact Number,Email,Suburb,State,Postcode,School Sector,School Type,School URL,Screenrights License Yes/No,Year Range,Geolocation,Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%),individual account
48434,12427,,Mandurah Primary School,,,,,Mandurah,WA,6210,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5283,Yes,K-6,Major Cities,15,13.8,19,13.4,235,115,120,222.6,14,30,possibly no
48657,12396,,Newton Primary School,,,,,Spearwood,WA,6163,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5651,Yes,K-6,Major Cities,19,14.6,20,11.8,235,109,126,221.8,6,42,possibly no
49733,331,,St John the Apostle Catholic School,,,,,Christies Beach,SA,5165,Catholic,Primary,http://www.stjohns.catholic.edu.au,Yes,R-7,Major Cities,17,12.8,12,8.2,235,110,125,234.5,3,8,Yes
50319,29059,,Alkimos Baptist College,,,,,Merriwa,WA,6030,Independent,Combined,http://www.alkimosbc.wa.edu.au,Yes,PP-12,Major Cities,27,20.5,7,4.3,235,107,128,235,1,15,possibly no
50681,30197,,Broadmeadows Special Developmental School,,,,,Broadmeadows,VIC,3047,Government,Special,http://www.broadmeadowssds.vic.edu.au/,Yes,U,Major Cities,63,57.7,57,48.9,235,91,144,234.4,4,64,possibly no
40043,5272,,Circular Head Christian School,,,,,Smithton,TAS,7330,Independent,Combined,http://www.chcs.tas.edu.au,Yes,Prep-12,Outer Regional,27,21.4,25,18.8,234,107,127,233.8,29,1,possibly no
42355,15119,,Frank Partridge VC Public School,,,,,Nambucca Heads,NSW,2448,Government,Primary,http://www.frankpart-p.schools.nsw.edu.au,Yes,"U, K-6",Outer Regional,13,16.9,7,6.5,234,94,140,234,41,3,Yes
42836,10082,,Sussex Inlet Public School,,,,,Sussex Inlet,NSW,2540,Government,Primary,http://www.sussexinle-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,12,13.9,4,2.4,234,117,117,234,9,2,Yes
43095,11019,,Canowindra Public School,,,,,Canowindra,NSW,2804,Government,Primary,http://www.canowindra-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,12,12.7,7,2.4,234,122,112,234,7,3,possibly no
43612,1725,,St Joseph's Primary School,,,,,Leeton,NSW,2705,Catholic,Primary,http://www.sjleww.catholic.edu.au,Yes,K-6,Outer Regional,22,16.4,9,5.8,234,108,126,234,6,15,Yes
44998,4742,,Ardeer South Primary School,,,,,Sunshine West,VIC,3020,Government,Primary,http://www.ardeersthps.vic.edu.au,Yes,Prep-6,Major Cities,25,19,6,5.1,234,105,129,234,0,85,possibly no
45268,14858,,Yuille Park P-8 Community College,,,,,Wendouree,VIC,3355,Government,Combined,http://www.yuilleparkcc.vic.edu.au,Yes,"U, Prep-8",Inner Regional,28,26.1,18,14.8,234,99,135,234,12,1,Yes
45289,28831,,William Ruthven Primary School,,,,,Reservoir,VIC,3073,Government,Primary,http://www.williamruthvenps.vic.edu.au/,Yes,Prep-6,Major Cities,19,17.2,6,4,234,124,110,234,6,58,Yes
46206,842,,"Preshil, The Margaret Lyttle Memorial School",,,,,Kew,VIC,3101,Independent,Combined,http://www.preshil.vic.edu.au,Yes,Prep-12,Major Cities,37,31.8,16,11.5,234,99,135,234,0,4,Yes
46606,51762,,Walloon State School,,,,,Walloon,QLD,4306,Government,Primary,http://www.walloonss.eq.edu.au,Yes,Prep-6,Major Cities,19,16.3,17,10.2,234,104,130,234,9,2,possibly no
49629,14710,,Seaford K-7 Birth-Y7 Campus,,,,,Port Noarlunga South,SA,5167,Government,Primary,http://www.seafordps.sa.edu.au,Yes,"U, R-7",Major Cities,21,18,20,12.8,234,90,144,234,5,7,possibly no
48490,9888,,Queens Park Primary School,,,,,Queens Park,WA,6107,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5386,Yes,K-6,Major Cities,17,13.5,19,10.6,234,107,127,218,11,67,Yes
48616,5171,,Phoenix Primary School,,,,,Hamilton Hill,WA,6163,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5589,Yes,K-6,Major Cities,18,13.6,13,8.1,234,120,114,223.6,2,46,possibly no
48656,8984,,Goollelal Primary School,,,,,Kingsley,WA,6026,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5650,Yes,K-6,Major Cities,18,14,14,9.3,234,122,112,224,1,21,possibly no
48677,15207,,Halidon Primary School,,,,,Kingsley,WA,6026,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5678,Yes,K-6,Major Cities,20,14,12,7.1,234,108,126,223.6,1,61,possibly no
50010,7967,,Alawa Primary School,,,,,Alawa,NT,0810,Government,Primary,http://www.alawaprimary.nt.edu.au,Yes,P-6,Outer Regional,16,15.2,9,7.7,234,124,110,233.8,26,32,Yes
42665,10485,,Mount Austin Public School,,,,,Mount Austin,NSW,2650,Government,Primary,http://www.mtaustin-p.schools.nsw.edu.au,Yes,"U, K-6",Inner Regional,12,17.4,5,4.4,233,118,115,233,34,17,possibly no
43301,1490,,Our Lady of Lourdes Primary School,,,,,Tarro,NSW,2322,Catholic,Primary,http://tarro.catholic.edu.au,Yes,K-6,Major Cities,21,15.7,11,5.6,233,128,105,233,15,7,Yes
46483,53009,,Townsville Central State School,,,,,North Ward,QLD,4810,Government,Primary,http://www.townsvillecentralss.eq.edu.au,Yes,Prep-6,Outer Regional,18,14.7,14,9.6,233,112,121,233,18,17,Yes
44985,17544,,Mornington Park Primary School,,,,,Mornington,VIC,3931,Government,Primary,http://www.morningtonparkps.vic.edu.au/,Yes,Prep-6,Major Cities,20,15.9,10,7.7,233,112,121,232.6,3,7,possibly no
47063,53067,,Townview State School,,,,,Townview,QLD,4825,Government,Primary,http://www.townviewss.eq.edu.au,Yes,Prep-6,Remote,24,22.2,20,14.8,233,108,125,233,65,17,possibly no
47474,46543,,Burnett State College,,,,,Gayndah,QLD,4625,Government,Secondary,http://www.burnettsc.eq.edu.au,Yes,7-12,Outer Regional,26,24.7,21,14.5,233,121,112,233,16,2,possibly no
41735,10801,,Emerton Public School,,,,,Emerton,NSW,2770,Government,Primary,http://www.emerton-p.schools.nsw.edu.au,Yes,"U, K-6",Major Cities,18,17.2,4,4.4,232,106,126,232,21,41,Yes
48592,12754,,South Hedland Primary School,,,,,South Hedland,WA,6722,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5553,Yes,K-6,Remote,19,17.2,17,13.1,233,121,112,219,66,70,possibly no
48664,8949,,Hawker Park Primary School,,,,,Warwick,WA,6024,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5658,Yes,K-6,Major Cities,17,13.1,20,8.9,233,116,117,219.8,0,41,possibly no
42840,9938,,Gwynneville Public School,,,,,Gwynneville,NSW,2500,Government,Primary,http://www.gwynnevill-p.schools.nsw.edu.au,Yes,K-6,Major Cities,12,13.4,3,2.5,232,111,121,232,4,55,possibly no
40109,8068,,Mount Nelson Primary School,,,,,Mount Nelson,TAS,7007,Government,Primary,https://education.tas.edu.au/mountnelsonprimary/Pages/Home.aspx,Yes,K-6,Inner Regional,16,14,12,7.4,232,103,129,222,3,22,Yes
40737,23416,,Aurora School,,,,,Blackburn South,VIC,3130,Government,Special,http://www.auroraschool.vic.edu.au,Yes,U,Major Cities,25,20.9,36,25,232,105,127,230.5,2,34,possibly no
42872,10406,,Queanbeyan East Public School,,,,,Queanbeyan,NSW,2620,Government,Primary,http://www.queanbeyae-p.schools.nsw.edu.au,Yes,"U, K-6",Major Cities,12,14.6,3,3.4,232,95,137,232,10,24,possibly no
43138,1497,,Saints Peter and Paul's Primary School,,,,,Goulburn,NSW,2580,Catholic,Primary,http://www.sppg.nsw.edu.au,Yes,K-6,Inner Regional,17,14.9,7,3.2,232,112,120,232,4,0,possibly no
46942,52353,,Chatsworth State School,,,,,Chatsworth,QLD,4570,Government,Primary,http://www.chatsworthss.eq.edu.au,Yes,Prep-6,Inner Regional,22,16.9,14,9,232,107,125,232,11,3,Yes
48019,734,,Darling Downs Christian School,,,,,Toowoomba,QLD,4350,Independent,Combined,http://www.ddcs.qld.edu.au,Yes,Prep-12,Inner Regional,21,18.4,9,5.4,232,127,105,232,4,66,possibly no
44678,5962,,Hurstbridge Primary School,,,,,Hurstbridge,VIC,3099,Government,Primary,http://www.hbridgeps.vic.edu.au,Yes,Prep-6,Major Cities,16,14.6,5,3.1,232,121,111,232,1,5,possibly no
45040,9255,,James Cook Primary School,,,,,Endeavour Hills,VIC,3802,Government,Primary,http://www.jamescookps.vic.edu.au,Yes,Prep-6,Major Cities,20,18.9,10,6.6,232,131,101,232,0,56,Yes
45190,10128,,Caledonian Primary School,,,,,Brown Hill,VIC,3350,Government,Primary,http://www.caledonianps.vic.edu.au,Yes,Prep-6,Inner Regional,16,14.8,9,6.2,232,97,135,232,3,6,possibly no
45446,6217,,Orbost Secondary College,,,,,Orbost,VIC,3888,Government,Secondary,http://www.orbostsc.vic.edu.au,Yes,7-12,Outer Regional,26,22.9,20,11.9,232,102,130,231.4,9,1,possibly no
50016,7884,,Braitling Primary School,,,,,Braitling,NT,0870,Government,Primary,http://web.ntschools.net/w/braitling/Pages/Home.aspx,Yes,P-6,Remote,20,18.9,24,18.3,232,117,115,232,53,42,Yes
50050,7986,,Wulagi Primary School,,,,,Wulagi,NT,0812,Government,Primary,http://directory.ntschools.net/SchoolProfile.aspx?asset=00075&childAsset=00075,Yes,P-6,Outer Regional,16,14.3,15,12,233,107,126,231.8,37,29,possibly no
46500,52261,,St George State School,,,,,St George,QLD,4487,Government,Primary,http://www.stgeorgess.eq.edu.au,Yes,Prep-6,Remote,26,23.8,17,13.5,234,107,127,231.3,61,7,most likely
52595,,,Tarneit Rise Primary School,,,,,Tarneit,VIC,3029,Government,Primary,http://www.tarneitriseps.vic.edu.au/,Yes,Prep-2,Major Cities,20,18.4,7,4.2,232,109,123,232,0,89,Yes
40088,6798,,Yolla District High School,,,,,Yolla,TAS,7325,Government,Combined,http://www.yolla.tased.edu.au/,Yes,K-12,Outer Regional,20,16,15,10.9,231,105,126,207.2,16,0,Yes
40344,3001,,Holy Family Catholic Primary School,,,,,Karama,NT,0812,Catholic,Primary,http://www.holyfamilynt.catholic.edu.au,Yes,T-6,Outer Regional,15,13,21,13.9,231,122,109,231,27,32,Yes
42084,9025,,Plattsburg Public School,,,,,Wallsend,NSW,2287,Government,Primary,https://plattsburg-p.schools.nsw.gov.au/,Yes,K-6,Major Cities,12,14,3,2.4,231,123,108,231,20,16,possibly no
42335,4407,,Lismore Heights Public School,,,,,Lismore Heights,NSW,2480,Government,Primary,http://www.lismorehts-p.schools.nsw.edu.au/,Yes,"U, K-6",Inner Regional,13,15.3,6,4.5,231,105,126,231,28,9,Yes
44176,8226,,Diamond Creek Primary School,,,,,Diamond Creek,VIC,3089,Government,Primary,http://www.diamondcreekps.vic.edu.au,Yes,Prep-6,Major Cities,19,16.4,8,3.7,231,108,123,231,1,24,possibly no
44672,12230,,Devon Meadows Primary School,,,,,Devon Meadows,VIC,3977,Government,Primary,http://www.devmead.vic.edu.au,Yes,Prep-6,Major Cities,14,13.5,7,4.2,231,114,117,231,3,7,possibly no
45722,1146,,St Mary's School,,,,,Geelong,VIC,3220,Catholic,Primary,http://www.smgeelong.catholic.edu.au,Yes,Prep-6,Major Cities,16,14.3,9,5.3,231,117,114,231,0,12,most likely
46638,51767,,Boonah State School,,,,,Boonah,QLD,4310,Government,Primary,http://www.boonahss.eq.edu.au,Yes,Prep-6,Inner Regional,22,17.5,16,10.1,231,116,115,231,6,2,possibly no
48813,15162,,Fremantle Language Development Centre,,,,,Willagee,WA,6156,Government,Special,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=6040,Yes,K-3,Major Cities,36,26.7,31,23.5,231,69,162,219.4,10,96,possibly no
40797,27120,,Australian Trade College North Brisbane,,,,,Scarborough,QLD,4020,Independent,Secondary,http://www.techcollege.com.au,Yes,11-12,Major Cities,20,15.4,11,6.9,230,24,206,230,5,,Yes
42877,10038,,Koonawarra Public School,,,,,Dapto,NSW,2530,Government,Primary,http://www.koonawarra-p.schools.nsw.edu.au,Yes,"U, P-6",Major Cities,18,18.8,11,6.5,230,122,108,230,33,4,possibly no
46520,51554,,Cedar Creek State School,,,,,Cedar Creek,QLD,4207,Government,Primary,http://www.cedarcreekss.eq.edu.au,Yes,Prep-6,Inner Regional,19,17,18,10.1,230,105,125,230,5,3,possibly no
49712,353,,St Joseph's School,,,,,Renmark,SA,5341,Catholic,Primary,http://www.sjsr.catholic.edu.au,Yes,R-7,Outer Regional,16,14.4,16,10.1,230,118,112,230,2,13,possibly no
42591,6483,,Lake Cargelligo Central School,,,,,Lake Cargelligo,NSW,2672,Government,Combined,http://www.lakecargel-c.schools.nsw.edu.au,Yes,K-12,Remote,24,24.9,10,7.1,229,113,116,229,38,4,possibly no
50695,30051,,St John the Apostle Catholic Primary School,,,,,Tarneit,VIC,3029,Catholic,Primary,http://stjatarneit.catholic.edu.au/,Yes,Prep-6,Major Cities,17,15,6,3.8,230,112,118,230,0,74,possibly no
42819,10189,,Tathra Public School,,,,,Tathra,NSW,2550,Government,Primary,http://www.tathra-p.schools.nsw.edu.au,Yes,K-6,Outer Regional,9,12.7,5,2.7,229,109,120,229,2,6,Yes
46927,52330,,Mapleton State School,,,,,Mapleton,QLD,4560,Government,Primary,http://www.mapletonss.eq.edu.au,Yes,Prep-6,Inner Regional,23,15.2,17,8,229,118,111,229,3,3,Yes
44786,4749,,Selby Primary School,,,,,Selby,VIC,3159,Government,Primary,http://www.selbyps.vic.edu.au,Yes,Prep-6,Major Cities,13,11.4,7,4.7,229,119,110,229,0,14,possibly no
49648,7385,,Burra Community School,,,,,Burra,SA,5417,Government,Combined,http://www.burracs.sa.edu.au,Yes,R-12,Outer Regional,22,18.1,12,7.4,230,138,92,228.3,2,2,most likely
48627,9136,,Woodlupine Primary School,,,,,Forrestfield,WA,6058,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5602,Yes,K-6,Major Cities,17,13.4,11,8.3,229,104,125,219.4,10,27,possibly no
41012,5323,,Darlington Public School,,,,,Chippendale,NSW,2008,Government,Primary,http://www.darlington-p.schools.nsw.edu.au,Yes,P-6,Major Cities,16,18.9,9,5.6,228,113,115,228,24,28,possibly no
41427,8544,,Warwick Farm Public School,,,,,Warwick Farm,NSW,2170,Government,Primary,http://www.warwickfar-p.schools.nsw.edu.au,Yes,K-6,Major Cities,24,22.4,3,2.5,228,109,119,228,4,79,possibly no
41502,8522,,Glenwood Public School,,,,,Glenfield,NSW,2167,Government,Primary,http://www.glenwood-p.schools.nsw.edu.au,Yes,K-6,Major Cities,12,13.7,3,2.5,228,99,129,228,5,66,possibly no
41779,15822,,Windsor Park Public School,,,,,South Windsor,NSW,2756,Government,Primary,http://www.windsorpk-p.schools.nsw.edu.au/,Yes,"U, K-6",Major Cities,16,16.2,6,5.4,228,112,116,228,19,4,Yes
42044,8673,,Chertsey Primary School,,,,,Springfield,NSW,2250,Government,Primary,http://www.chertsey-p.schools.nsw.edu.au,Yes,"U, K-6",Major Cities,19,23,11,7.4,228,112,116,228,16,14,possibly no
43577,1412,,La Salle Academy,,,,,Lithgow,NSW,2790,Catholic,Secondary,http://www.lasalleacademy.com.au/,Yes,7-12,Inner Regional,26,25.2,15,9.8,228,120,108,228,7,6,Yes
43979,13302,,John Colet School,Julian Wilcock,Headmaster,(02) 9451 8395,admin@johncolet.nsw.edu.au,Belrose,NSW,2085,Independent,Primary,http://www.johncolet.nsw.edu.au,Yes,K-6,Major Cities,22,18.1,28,15,228,111,117,228,0,40,Yes
44283,11444,,Tatura Primary School,,,,,Tatura,VIC,3616,Government,Primary,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=95565524-ed32-de11-9c94-002185cd8e5c,Yes,Prep-6,Inner Regional,20,16.6,3,2.3,228,101,127,228,10,4,Yes
44573,11835,,Yarra Junction Primary School,,,,,Yarra Junction,VIC,3797,Government,Primary,http://www.yjps.vic.edu.au,Yes,Prep-6,Inner Regional,19,15.8,11,6.8,228,110,118,228,4,5,Yes
45090,15308,,Sunbury And Macedon Ranges Specialist School,,,,,Sunbury,VIC,3429,Government,Special,http://www.smrss.vic.edu.au,Yes,U,Major Cities,45,42.2,79,51.1,228,69,159,225.8,3,4,Yes
45447,10898,,Ouyen P-12 College,,,,,Ouyen,VIC,3490,Government,Combined,http://ouyenp12college.vic.edu.au/,Yes,Prep-12,Outer Regional,29,26,13,8.5,228,112,116,227.9,6,0,possibly no
46069,4031,,St Charles Borromeo School,,,,,Templestowe,VIC,3106,Catholic,Primary,http://www.stcharlestemplestowe.org.au,Yes,Prep-6,Major Cities,21,15.8,13,7.2,228,109,119,227.4,0,21,Yes
48397,18119,,Yuluma Primary School,,,,,Innaloo,WA,6018,Government,Primary,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5217,Yes,K-6,Major Cities,17,13.2,15,8.9,228,100,128,214,8,59,possibly no
49124,16533,,Hope Christian College,,,,,Roelands,WA,6226,Independent,Combined,http://www.hopecc.wa.edu.au,Yes,PP-12,Inner Regional,22,20,14,7.5,228,94,134,228,1,3,Yes
49552,27668,,Brahma Lodge Primary School,,,,,Brahma Lodge,SA,5109,Government,Primary,http://www.brahmar7.sa.edu.au,Yes,"U, R-7",Major Cities,21,17.8,14,12,228,105,123,228,13,34,Yes
50694,30050,,St Paul the Apostle Catholic Primary School,,,,,Doreen,VIC,3754,Catholic,Primary,http://www.spadoreen.catholic.edu.au/,Yes,Prep-6,Major Cities,18,15.6,11,6.9,228,121,107,227.8,2,10,Yes
40345,2076,,Holy Spirit Catholic Primary School,,,,,Wanguri,NT,0810,Catholic,Primary,http://www.holyspiritnt.catholic.edu.au,Yes,T-6,Outer Regional,17,14.2,15,9.5,227,106,121,227,13,41,possibly no
41423,8152,,Carramar Public School,,,,,Carramar,NSW,2163,Government,Primary,http://www.carramarps.com.au,Yes,K-6,Major Cities,19,20.9,4,2.5,227,113,114,227,3,83,possibly no
41451,8581,,Wattawa Heights Public School,,,,,Bankstown,NSW,2200,Government,Primary,http://www.wattawahts-p.schools.nsw.edu.au,Yes,K-6,Major Cities,14,15.9,2,2.4,227,101,126,227,0,93,Yes
43181,13420,,Holy Family Primary School,,,,,Luddenham,NSW,2745,Catholic,Primary,http://www.hfluddenham.catholic.edu.au,Yes,K-6,Inner Regional,19,16,8,4.1,227,106,121,227,1,8,possibly no
43951,15976,,Heritage College Lake Macquarie,,,,,Morisset,NSW,2264,Independent,Combined,http://www.cooranbong.heritage.edu.au,Yes,K-12,Major Cities,24,18.2,7,3.8,227,100,127,227,3,0,possibly no
46527,53151,,Mossman State School,,,,,Mossman,QLD,4873,Government,Primary,http://www.mossmanss.eq.edu.au,Yes,Prep-6,Outer Regional,17,14.8,25,15.1,227,110,117,227,52,15,possibly no
44034,8264,,Warrandyte Primary School,,,,,Warrandyte,VIC,3113,Government,Primary,http://www.warrandyteps.vic.edu.au,Yes,Prep-6,Major Cities,16,12.9,9,4.8,227,99,128,226.6,0,9,possibly no
46077,5250,,St Paul Apostle North School,,,,,Endeavour Hills,VIC,3802,Catholic,Primary,http://www.spanhills.catholic.edu.au,Yes,Prep-6,Major Cities,24,16.3,10,6.3,227,114,113,227,0,70,Yes
49524,7287,,Naracoorte South Primary School,,,,,Naracoorte,SA,5271,Government,Primary,http://www.narsouthps.sa.edu.au,Yes,R-7,Outer Regional,19,15.2,15,7.9,227,113,114,227,4,26,Yes
49067,13867,,Kalamunda Christian School,Michelle Cockrell,Principal,(08) 9291 8749,schooloffice@kalamundacs.wa.edu.au,Walliston,WA,6076,Independent,Primary,http://www.kalamundacs.wa.edu.au,Yes,PP-6,Major Cities,28,20.5,21,13,227,116,111,227,1,8,Yes
41114,16279,,Sydney Distance Education Primary School,,,,,Surry Hills,NSW,2010,Government,Primary,http://www.syddisted-d.schools.nsw.edu.au,Yes,K-6,Major Cities,13,20.7,5,6.1,226,99,127,226,2,31,possibly no
41115,16155,,Alfords Point Public School,,,,,Alfords Point,NSW,2234,Government,Primary,http://www.alfordspt-p.schools.nsw.edu.au,Yes,K-6,Major Cities,11,13.4,4,2.4,226,112,114,226,2,48,possibly no
43458,1960,,St Raphael's Catholic Primary School,,,,,South Hurstville,NSW,2221,Catholic,Primary,http://strhurstville.catholic.edu.au,Yes,K-6,Major Cities,20,13.1,6,2.8,226,117,109,226,0,75,Yes
51457,30173,,Our Lady of the Assumption Catholic Primary School,,,,,North Strathfield,NSW,2137,Catholic,Primary,https://sites.google.com/a/syd.catholic.edu.au/olanorthstrathfield/,Yes,K-5,Major Cities,16,13.5,5,2.7,226,122,104,226,0,54,most likely
43107,6342,,Kandos High School,,,,,Kandos,NSW,2848,Government,Secondary,http://www.kandos-h.schools.nsw.edu.au,Yes,"U, 7-12",Inner Regional,28,29.7,9,8.8,226,108,118,225.6,14,4,possibly no
45057,16410,,Springvale Park Special Developmental School,,,,,Springvale,VIC,3171,Government,Special,http://www.nobleparksds.vic.edu.au,Yes,U,Major Cities,44,40.7,63,50.4,226,80,146,202.2,1,75,possibly no
45178,15104,,Barwon Valley School,,,,,Belmont,VIC,3216,Government,Special,http://www.barwonss.vic.edu.au,Yes,U,Major Cities,46,41.3,88,63.7,226,73,153,223.4,2,9,Yes
45806,884,,Our Lady of Good Counsel School,,,,,Deepdene,VIC,3103,Catholic,Primary,http://www.olgcdeepdene.catholic.edu.au,Yes,Prep-6,Major Cities,21,17.7,7,3.5,226,126,100,226,0,26,possibly no
41956,9305,,Pelaw Main Public School,,,,,Pelaw Main,NSW,2327,Government,Primary,http://www.pelawmain-p.schools.nsw.edu.au,Yes,K-6,Major Cities,14,14.1,5,2.3,225,117,108,225,8,4,most likely
42239,17869,,Kendall Public School,,,,,Kendall,NSW,2439,Government,Primary,http://www.kendall-p.schools.nsw.edu.au,Yes,K-6,Inner Regional,10,13.8,4,2.5,225,103,122,225,6,0,possibly no
43071,11007,,Glenroi Heights Public School,,,,,Orange,NSW,2800,Government,Primary,http://www.glenroihts-p.schools.nsw.edu.au,Yes,"U, K-6",Inner Regional,22,20.2,12,9.9,225,103,122,225,46,2,possibly no
43441,1783,,St Joseph's Catholic Primary School,,,,,Oatley,NSW,2223,Catholic,Primary,http://stjoatley.catholic.edu.au,Yes,K-6,Major Cities,15,10.5,8,4.7,225,117,108,225,0,30,possibly no
43522,1479,,Our Lady Help of Christians Primary School,,,,,Lismore South,NSW,2480,Catholic,Primary,http://www.lisslism.catholic.edu.au,Yes,K-6,Inner Regional,18,14.6,12,5.8,225,121,104,225,5,0,possibly no
46641,52317,,Glenview State School,,,,,Glenview,QLD,4553,Government,Primary,http://www.glenviewss.eq.edu.au,Yes,Prep-6,Inner Regional,18,13.6,10,7.1,225,116,109,225,2,7,Yes
44099,11600,,Rutherglen Primary School,,,,,Rutherglen,VIC,3685,Government,Primary,http://www.rutherglenps.vic.edu.au/,Yes,Prep-6,Inner Regional,14,13.3,7,4.3,225,110,115,225,4,0,Yes
44965,10745,,Sunbury West Primary School,,,,,Sunbury,VIC,3429,Government,Primary,http://www.sunburywestps.vic.edu.au,Yes,Prep-6,Major Cities,15,14.2,5,3.6,225,112,113,224.2,4,12,Yes
49783,14109,,Emmaus Catholic School,,,,,Woodcroft,SA,5162,Catholic,Primary,http://www.emmaus.catholic.edu.au,Yes,R-7,Major Cities,21,13.6,14,5.7,225,115,110,225,1,7,most likely
50056,7921,,Borroloola School,,,,,Borroloola,NT,0854,Government,Combined,http://directory.ntschools.net/SchoolProfile.aspx?name=Borroloola%20School,Yes,P-12,Very Remote,21,20.5,7,7,225,118,107,225,94,98,Yes
